Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
,"Tracteur Mercedes Actros 1845 EURO 6d, Standairco, Mirrorcam",644 710 km,03/11/2020,,Mercedes,,PAYS-BAS,11900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11091089_th.jpg,,,,,Occasion
,"Tracteur DAF 480 XF EURO 6, ACC, Standairco",11 km,24/05/2018,,DAF,,PAYS-BAS,8750,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11129523_th.jpg,,,,,Occasion
,"Tracteur Volvo FH 460 EURO 6D, Standairco, I-Shift, 2 Tanks",200 509 km,27/02/2020,,Volvo,,PAYS-BAS,34900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11091745_th.jpg,,,,,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, New tyres",499 km,20/11/2020,,Mercedes,,PAYS-BAS,29500,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11128253_th.jpg,,,,,Occasion
,"Tracteur Volvo FH 440 EURO 5, PTO, Hydraulic",528 000 km,17/06/2009,,Volvo,,PAYS-BAS,43700,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11128251_th.jpg,,,,,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, New tyres",572 000 km,20/11/2020,,Mercedes,,PAYS-BAS,11750,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11128254_th.jpg,,,,,Occasion
,"Tracteur DAF 480 XF EURO 6, ACC, Standairco",680 339 km,15/05/2018,,DAF,,PAYS-BAS,16750,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11129528_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.510 XLX,567 095 km,10/03/2021,,MAN,,ESPAGNE,62000,EUROPEA DE COMERCIO VILASANA S.L, Lérida,https://photo.static-viamobilis.com/31/1/11029813-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Renault T-Series T 440,725 678 km,25/07/2017,,Renault,,BELGIQUE,85000,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11043693_th.jpg,,,,,Occasion
,Tracteur MAN TGX 480 NEW,894 233 km,13/05/2025,,MAN,,BELGIQUE,84000,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/10751572_th.jpg,,,,,Occasion
,Tracteur Volvo I-Save,947 302 km,28/09/2022,,Volvo,,BELGIQUE,63500,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11059110_th.jpg,,,,,Occasion
,Tracteur DAF XF460,526 065 km,18/10/2017,,DAF,,BELGIQUE,12000,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129609_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF,900 135 km,29/11/2018,,DAF,,BELGIQUE,38500,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129610_th.jpg,,,,,Occasion
,Tracteur DAF XF460,691 000 km,18/10/2017,,DAF,,BELGIQUE,29500,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11128093_th.jpg,,,,,Occasion
,Tracteur DAF XF460,604 000 km,21/06/2017,,DAF,,BELGIQUE,32500,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129616_th.jpg,,,,,Occasion
,Tracteur DAF XF 530,530 108 km,04/07/2018,,DAF,,BELGIQUE,34900,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11128090_th.jpg,,,,,Occasion
,Tracteur Renault T 520,502 000 km,22/07/2022,,Renault,,BELGIQUE,38000,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11128091_th.jpg,,,,,Occasion
,Tracteur DAF XF460,1 130 000 km,05/10/2017,,DAF,,BELGIQUE,10750,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129612_th.jpg,,,,,Occasion
,Tracteur Volvo FH FH 500,7 187 km,01/01/2020,,Volvo,,POLOGNE,18000,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11092245_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF 480 / MEGA / LOWDECK / SSC / 2022 /,540 524 km,01/01/2022,,DAF,,POLOGNE,30700,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11092220_th.jpg,,,,,Occasion
,Tracteur MAN TGS TGS 18. 440,422 207 km,01/01/2016,,MAN,,POLOGNE,22500,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11092219_th.jpg,,,,,Occasion
,Tracteur Volvo F6 FH 460,922 597 km,01/01/2019,,Volvo,,POLOGNE,26900,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11092157_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF 480 / LOW DECK / MEGA / REGULOWANE SIODŁO / 2021 / SSC /,375 000 km,01/01/2021,,DAF,,POLOGNE,14900,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11092196_th.jpg,,,,,Occasion
,Tracteur Scania L S650 V8 NGS Highline 4x2 - Retarder - Night clima - Full air - eather - 2x tank - Full spec!,1 400 000 km,15/03/2021,,Scania,,PAYS-BAS,29500,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11129923_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845,1 222 103 km,01/11/2022,,Mercedes,,PORTUGAL,26900,"Mercedes-Benz Trucks Portugal, S.A.", Lisboa,https://photo.static-viamobilis.com/31/1/1527636_th.jpg,,,,,Occasion
,Tracteur DAF CF 370 EURO 6 FT SC 813.500 KM HOLLAND-TRUCK,66 321 km,16/05/2014,,DAF,,PAYS-BAS,29900,SEMTRADE BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11092618_th.jpg,,,,,Occasion
,Tracteur MAN TGX TGX 18.460 4X2 BLS SZM Weiß 751980km(101 Jö),485 213 km,01/12/2017,,MAN,,AUTRICHE,15900,Hirschmugl GmbH. & CoKG, Steiermark,https://photo.static-viamobilis.com/34/1/11032463_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.510,575 373 km,28/01/2022,,MAN,,ESPAGNE,34800,Seraltruck, Madrid,https://photo.static-viamobilis.com/31/1/11075702-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur DAF XF460 Intarder,908 000 km,01/03/2015,,DAF,,ALLEMAGNE,56800,PJ Nutzfahrzeughandels GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10549105_th.jpg,,,,,Occasion
,Tracteur DAF CF85 85410 Automatic 2 Tanks,663 777 km,02/04/2008,,DAF,,PAYS-BAS,52900,SOCAR CARMARKET, Flevoland,https://photo.static-viamobilis.com/31/1/10835238_th.jpg,,,,,Occasion
,Tracteur Scania L S410 NGS 4x2NB - NEW TACHO - RETARDER - FU AIR - ACC - NAVI - 2 x FUE TANKS - ACOA'S - ED IGHTS,914 168 km,03/01/2019,,Scania,,PAYS-BAS,47000,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11158234_th.jpg,,,,,Occasion
,Tracteur Mercedes E Actros 2545 6x2 - NEW TACHO - AIRCO - CAB HEATER - DIFF. LOCK - 2 BEDS - TOP CONDITION -,315 403 km,13/04/2017,,Mercedes,,PAYS-BAS,47000,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11157985_th.jpg,,,,,Occasion
,Tracteur DAF CF 410 FT M4EN3,786 265 km,09/04/2018,,DAF,,PAYS-BAS,47950,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11158453_th.jpg,,,,,Occasion
,Tracteur Terberg TT220,779 781 km,30/06/2000,,Terberg,,PAYS-BAS,9900,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11158452_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr MAN TGX TGX 18.510 4x2 BL SA,712 066 km,01/12/2022,,MAN,,ITALIE,19900,MAN TRUCK & BUS ITALIA - Centro usato MAN Top Used, Piacenza,https://photo.static-viamobilis.com/31/1/11119013_th.jpg,,,,,Occasion
,Tracteur MAN 18.480 TGX 18.480 4x2 BL SA,326 205 km,01/06/2024,,MAN,,ITALIE,12900,MAN TRUCK & BUS ITALIA - Centro usato MAN Top Used, Piacenza,https://photo.static-viamobilis.com/31/1/11153508_th.jpg,,,,,Occasion
,Tracteur Scania S 650,444 270 km,21/06/2018,,Scania,,BELGIQUE,49999,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129425-foto-trekker_th.jpg,,,,,Occasion
,Tracteur Volvo FH 480 Globetrotter XL,410 000 km,21/06/2007,,Volvo,,BELGIQUE,19432,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129212-foto-trekker_th.jpg,,,,,Occasion
,Tracteur Volvo FH 500 Globetrotter,596 689 km,21/02/2020,,Volvo,,BELGIQUE,1150,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129204-foto-trekker_th.jpg,,,,,Occasion
,"Tracteur Volvo FH16 -750 GLOBETROTTER XL, IPARCOOL , 2 TANKS, 2 BEDS, ALCOA WHEELS, LEATHER, EXCELLENT CONDITION!",191 788 km,18/03/2015,,Volvo,,PAYS-BAS,19750,ZUNDERT TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11158244_th.jpg,,,,,Occasion
,Tracteur Mercedes Arocs,1 055 000 km,02/07/2018,,Mercedes,,PORTUGAL,29900,TruckStar, Leiria,https://photo.static-viamobilis.com/31/1/10189714-foto-tractor_th.jpg,,,,,Occasion
,Tracteur DAF CF85 380,1 198 705 km,26/05/2004,,DAF,,PORTUGAL,42500,TruckStar, Leiria,https://photo.static-viamobilis.com/31/1/10695716-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Scania R 400,137 839 km,03/01/2011,,Scania,,PORTUGAL,19900,TruckStar, Leiria,https://photo.static-viamobilis.com/31/1/10860282-foto-tractor_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.480,172 830 km,02/02/2010,,MAN,,PORTUGAL,13900,TruckStar, Leiria,https://photo.static-viamobilis.com/31/1/10952705-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Ford Trucks 1848T,97 500 km,01/07/2021,,Ford Trucks,,PORTUGAL,25900,TruckStar, Leiria,https://photo.static-viamobilis.com/31/1/11080173-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1846,100 km,14/12/2017,,Mercedes,,ITALIE,12500,SO.C.CO.V SRL, Brescia,https://photo.static-viamobilis.com/31/1/11157940-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur Renault T-High 480 T4X2 E6,949 751 km,25/04/2018,,Renault,,ESPAGNE,65000,"CAMIONES GÓMEZ, S.L.", Valencia,https://photo.static-viamobilis.com/31/1/10783639-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Volvo FMX 11.450,1 484 083 km,02/01/2014,,Volvo,,ESPAGNE,45300,GKS TRUCKS SL, Murcia,https://photo.static-viamobilis.com/31/1/11157198-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Renault T-Series 480,637 466 km,28/10/2016,,Renault,,ESPAGNE,45000,GKS TRUCKS SL, Murcia,https://photo.static-viamobilis.com/31/1/11157188-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845,324 041 km,09/10/2014,,Mercedes,,ESPAGNE,9900,GKS TRUCKS SL, Murcia,https://photo.static-viamobilis.com/31/1/11157183-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Renault T-Series 480,291 712 km,12/07/2018,,Renault,,ESPAGNE,11900,GKS TRUCKS SL, Murcia,https://photo.static-viamobilis.com/31/1/11157129-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Scania R 520,304 508 km,01/01/2018,,Scania,,ESPAGNE,18900,GKS TRUCKS SL, Murcia,https://photo.static-viamobilis.com/31/1/11157124-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Iveco Stralis 510,432 411 km,14/12/2019,,Iveco,,ESPAGNE,15900,Zarev Anzhel Borislavov, Navarra,https://photo.static-viamobilis.com/31/1/11147050-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur DAF XG New generation 530,879 600 km,20/12/2022,,DAF,,PORTUGAL,32900,Gobitrucks, Viseu,https://photo.static-viamobilis.com/31/1/11156976-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Volvo FH 500 Globetrotter,739 722 km,02/01/2023,,Volvo,,ESPAGNE,27900,Gulf trucks sl, Madrid,https://photo.static-viamobilis.com/31/1/11153506-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.510,522 995 km,03/02/2020,,MAN,,ESPAGNE,32900,Gulf trucks sl, Madrid,https://photo.static-viamobilis.com/31/1/11153444-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1851,749 000 km,14/05/2013,,Mercedes,,ESPAGNE,32900,GKS TRUCKS SL, Murcia,https://photo.static-viamobilis.com/31/1/11156988-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Volvo FH 460 6x2 ADR + Midlift,572 000 km,08/07/2019,,Volvo,,PAYS-BAS,10250,NIJWA USED TRUCKS - Vestiging Borne, Overijssel,https://photo.static-viamobilis.com/31/1/11119559_th.jpg,,,,,Occasion
,Tracteur Scania R 450,674 000 km,15/05/2019,,Scania,,ITALIE,39000,C.F.Z. Car S.r.l., Piacenza,https://photo.static-viamobilis.com/31/1/11154193-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur convoi exceptionnel Mercedes Actros 4153,520 000 km,03/03/2003,,Mercedes,,ESPAGNE,37900,Trust In Dreams SLU, A Coruña,https://photo.static-viamobilis.com/31/1/11081634-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur DAF XF 106 480 SSC,498 500 km,01/09/2022,,DAF,,ALLEMAGNE,11900,Curt Schröter Nachfolger GmbH, SachsenAnhalt,https://photo.static-viamobilis.com/31/1/11127926-foto-sattelzugmaschine_th.jpg,,,,,Occasion
,Tracteur MAN TGX TGX 18.470 4x4H SZM - Kipphyd. Euro 6 *Kippaufl.,586 500 km,01/02/2021,,MAN,,ALLEMAGNE,16900,Golec Nutzfahrzeuge GmbH, Hessen,https://photo.static-viamobilis.com/31/1/10832379_th.jpg,,,,,Occasion
,Tracteur Renault T520 SLEEPER CAB EVO,670 000 km,28/10/2021,,Renault,,ESPAGNE,13900,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11090511_th.jpg,,,,,Occasion
,Tracteur Renault T520 SLEEPER CAB EVO,1 049 000 km,19/10/2021,,Renault,,ESPAGNE,46000,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11090514_th.jpg,,,,,Occasion
,Tracteur DAF XG 480,491 698 km,11/01/2023,,DAF,,ITALIE,29000,CORPORATION MOTOR SUD SRL, Napoli,https://photo.static-viamobilis.com/31/1/11031333-foto-trattore_stradale_th.jpg,,,,,Occasion
,"Tracteur Renault T EVO 520 13 LITER SLEEPERCAB, T4X2, EURO 6-E",463 500 km,30/05/2022,,Renault,,PAYS-BAS,44900,RENAULT USED TRUCKS NEDERLAND, ZuidHolland,https://photo.static-viamobilis.com/31/1/11128118_th.jpg,,,,,Occasion
,"Tracteur DAF XF460 XF 460 FT SSC, Automatik, EURO6",1 095 500 km,02/06/2016,,DAF,,AUTRICHE,45900,MG Handel GmbH, Oberösterreich,https://photo.static-viamobilis.com/31/1/10636060_th.jpg,,,,,Occasion
,"Tracteur Iveco Stralis Stralis 460 Gas, 2 LNG-Tanks, Retarder,",644 500 km,30/06/2020,,Iveco,,AUTRICHE,26900,MG Handel GmbH, Oberösterreich,https://photo.static-viamobilis.com/31/1/10567700_th.jpg,,,,,Occasion
,Tracteur Scania R 480,447 000 km,27/11/2009,,Scania,,ITALIE,2600,INTERDRIVE SRL, Parma,https://photo.static-viamobilis.com/31/1/10037377-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur MAN TGX TGX 500 / MEGA / LOW DECK / SALON PL,701 000 km,01/01/2018,,MAN,,POLOGNE,21900,SAJMON Trucks — 120m³ Truck Dealer, Dolnośląskie,https://photo.static-viamobilis.com/31/1/11137990_th.jpg,,,,,Occasion
,Tracteur Volvo FH 500 Globetrotter XL,505 000 km,13/06/2021,,Volvo,,ESPAGNE,11500,CT Trucks Coslada, Madrid,https://photo.static-viamobilis.com/31/1/11123152-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Scania neuf L 500S NGS Highline 4x2 - NEW - Retarder - Night clima - SUPER - ed - Alloy wheels,876 179 km,01/02/2026,,Scania,,PAYS-BAS,12000,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11126871_th.jpg,,,,,Neuf
,Tracteur Mercedes neuf Actros 1851,635 000 km,--,,Mercedes,,ESPAGNE,43000,Camiones y Transportes Dyr S.L, Burgos,https://photo.static-viamobilis.com/31/1/10498871-foto-cabeza_tractora_th.jpg,,,,,Neuf
,Tracteur Volvo FH16 750,642 000 km,14/11/2018,,Volvo,,PORTUGAL,69900,MBA MOTORS LDA, Vila Real,https://photo.static-viamobilis.com/31/1/11131738-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845 LS,748 000 km,13/03/2015,,Mercedes,,BELGIQUE,44900,BRAEM SA Belgique, WestVlaanderen,https://photo.static-viamobilis.com/31/1/10566038_th.jpg,,,,,Occasion
,Tracteur DAF XF460 460-6X2-345.000 KM+ADR,626 000 km,08/04/2016,,DAF,,BELGIQUE,35900,BRAEM SA Belgique, WestVlaanderen,https://photo.static-viamobilis.com/31/1/9913163_th.jpg,,,,,Occasion
,Tracteur Scania T T 520,626 000 km,01/01/2020,,Scania,,POLOGNE,9900,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10707871_th.jpg,,,,,Occasion
,Tracteur DAF XF105 105510,818 825 km,01/01/2009,,DAF,,POLOGNE,20900,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10707963_th.jpg,,,,,Occasion
,Tracteur Renault T 460,1 485 049 km,01/01/2014,,Renault,,POLOGNE,63100,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10994050_th.jpg,,,,,Occasion
,Tracteur MAN TGX TGX 18.470,487 756 km,01/01/2020,,MAN,,POLOGNE,64100,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10926767_th.jpg,,,,,Occasion
,Tracteur Scania neuf,909 297 km,01/01/2008,,Scania,,ESPAGNE,58600,Javier Suescun, Zaragoza,https://photo.static-viamobilis.com/31/1/11115392-foto-camion_th.jpg,,,,,Neuf
,Tracteur Ford F MAX F-MAX 2020 Comfort Pack + 3 Anni Garanzia,649 077 km,--,,Ford,,ITALIE,11900,ROSSI S.R.L, Perugia,https://photo.static-viamobilis.com/31/1/9906317_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT 4X2,350 000 km,07/09/2022,,DAF,,ESPAGNE,12900,DAF Vehiculos Industriales S.A., Madrid,https://photo.static-viamobilis.com/31/1/11137552_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT 4X2,647 802 km,03/10/2022,,DAF,,ESPAGNE,17900,DAF Vehiculos Industriales S.A., Madrid,https://photo.static-viamobilis.com/31/1/11137551_th.jpg,,,,,Occasion
,"Tracteur Iveco S way 460 LNG, EURO 6, Retarder",982 263 km,23/06/2020,,Iveco,,PAYS-BAS,22900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/10819672_th.jpg,,,,,Occasion
,"Tracteur Volvo FH 480 EURO 5, Hydraulic",22 789 km,06/01/2009,,Volvo,,PAYS-BAS,17900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/10832535_th.jpg,,,,,Occasion
,Tracteur Volvo FH 460 EURO 6,578 883 km,04/06/2014,,Volvo,,PAYS-BAS,9900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/10435969_th.jpg,,,,,Occasion
,"Tracteur Volvo FH 500 EURO 5, I-shift",363 711 km,16/05/2012,,Volvo,,PAYS-BAS,24000,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11127243_th.jpg,,,,,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, Nieuwe banden",475 517 km,23/12/2020,,Mercedes,,PAYS-BAS,24850,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11127229_th.jpg,,,,,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, Nieuwe banden",100 km,23/12/2020,,Mercedes,,PAYS-BAS,16500,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11127240_th.jpg,,,,,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, Nieuwe banden",100 km,20/11/2020,,Mercedes,,PAYS-BAS,18900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11127233_th.jpg,,,,,Occasion
,"Tracteur MAN TGX 18.500 , Standklima, Euro 6",100 km,01/03/2019,,MAN,,ALLEMAGNE,18900,Camion Impex Rostock, MecklenburgVorpommern,https://photo.static-viamobilis.com/31/1/11156737_th.jpg,,,,,Occasion
,Tracteur Scania R R,475 517 km,01/11/2019,,Scania,,ITALIE,19900,VAROM SRL, Lodi,https://photo.static-viamobilis.com/31/1/11090289_th.jpg,,,,,Occasion
,Tracteur Volvo F6 FH 460 4x2 New tacho + PTO,614 493 km,06/08/2020,,Volvo,,PAYS-BAS,15800,NIJWA USED TRUCKS - Vestiging Borne, Overijssel,https://photo.static-viamobilis.com/31/1/11131177_th.jpg,,,,,Occasion
,"Tracteur convoi exceptionnel MAN TGX 18.460 Euro6 4x2 Low-Liner, Retarder",1 230 000 km,01/11/2017,,MAN,,ALLEMAGNE,19370,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10986341_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.460 4x2 Blatt/Luft Retarder NAVI Klima,741 560 km,01/08/2018,,MAN,,ALLEMAGNE,13280,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10839264_th.jpg,,,,,Occasion
,Tracteur DAF XF 450 SC tractor unit,698 396 km,15/08/2018,,DAF,,PAYS-BAS,46490,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10914810_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1848 LS,1 192 657 km,13/10/2021,,Mercedes,,ESPAGNE,47900,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/11090266_th.jpg,,,,,Occasion
,Tracteur Volvo FM 450,330 936 km,11/06/2018,,Volvo,,ESPAGNE,10990,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/11090256_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1848 LS,924 052 km,--,,Mercedes,,ESPAGNE,24900,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/11090248_th.jpg,,,,,Occasion
,Tracteur Mercedes Arocs 1845 LS,705 000 km,--,,Mercedes,,ESPAGNE,18000,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/11090270_th.jpg,,,,,Occasion
,Tracteur DAF CF 400 FT Euro6,783 876 km,07/04/2017,,DAF,,PAYS-BAS,15900,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/10097758_th.jpg,,,,,Occasion
,Tracteur DAF XF460 FT SSC Lowdeck Euro6,1 527 457 km,03/12/2013,,DAF,,PAYS-BAS,20990,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/10097749_th.jpg,,,,,Occasion
,Tracteur MAN TGX 26.500 6x2 Lenkachse Euro6,566 028 km,01/04/2018,,MAN,,ALLEMAGNE,61990,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10814221_th.jpg,,,,,Occasion
,Tracteur convoi exceptionnel MAN TGX 18.360 EU6 4x2 Retarder Luft/Luft Low-Liner,739 498 km,01/09/2015,,MAN,,ALLEMAGNE,21990,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11020649_th.jpg,,,,,Occasion
,Tracteur convoi exceptionnel Mercedes E Actros 1845 Euro6 4x2 Voll-Luft,720 346 km,01/09/2014,,Mercedes,,ALLEMAGNE,20990,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11020659_th.jpg,,,,,Occasion
,Tracteur Renault T480 SLEEPER CAB,1 446 000 km,10/10/2019,,Renault,,ESPAGNE,7900,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/10551776_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1848LS,643 900 km,02/02/2022,,Mercedes,,ESPAGNE,114480,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/10784220_th.jpg,,,,,Occasion
,Tracteur Mercedes neuf Arocs 1830,1 243 000 km,02/02/2025,,Mercedes,,ESPAGNE,19980,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/10784153_th.jpg,,,,,Neuf
,Tracteur Mercedes neuf Actros 1848 LS TECHO BAJO,687 000 km,06/09/2024,,Mercedes,,ESPAGNE,18252,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/10784128_th.jpg,,,,,Neuf
,Tracteur Mercedes Actros 1845 ls + adr mercancias peligrosas,637 900 km,14/03/2019,,Mercedes,,ESPAGNE,21492,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/10983115_th.jpg,,,,,Occasion
,Tracteur Mercedes ACTROS 1945 GIGASPACE 747.600KM,100 km,02/02/2021,,Mercedes,,PAYS-BAS,54972,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10916303_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF Mega tractor unit,738 541 km,06/06/2018,,DAF,,PAYS-BAS,22572,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10814597_th.jpg,,,,,Occasion
,Tracteur Volvo FH 420 LNG Globetrotter tractor unit,507 216 km,04/07/2018,,Volvo,,PAYS-BAS,45252,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11088655_th.jpg,,,,,Occasion
,Tracteur Volvo FH 500,1 426 000 km,01/12/2022,,Volvo,,POLOGNE,77652,SMUSZKIEWICZ S.C., Wielkopolskie,https://photo.static-viamobilis.com/31/1/11138818-zdjecie-ciagnik_siodlowy_th.jpg,,,,,Occasion
