Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
412965 - 535,Tracteur Mercedes Arocs Arocs 2053,357 487 km,01/01/2022,Gazoil,Mercedes,460,FRANCE,Prix sur demande,RITCHIE BROS AUCTION FRANCE SAS, Eure,https://photo.static-viamobilis.com/155/1/11110221_th.jpg,10.66 Tonnes,19 Tonnes,4x2,500,Occasion
FV512,Tracteur Mercedes Arocs 2053,445 479 km,01/01/2022,Gazoil,Mercedes,480,FRANCE,Prix sur demande,RITCHIE BROS AUCTION FRANCE SAS, Eure,https://photo.static-viamobilis.com/155/1/11110220_th.jpg,8.58 Tonnes,19 Tonnes,4x2,480,Occasion
CN805HX,Tracteur Volvo FH12 420,259 613 km,15/01/2005,Gazoil,Volvo,420,FRANCE,Prix sur demande,MTI manutention, Yvelines,https://photo.static-viamobilis.com/31/1/9994043-photo-tracteur_th.jpg,12.01 Tonnes,44 Tonnes,4x2,420,Occasion
ER004JF,Tracteur Iveco neuf S-WAY 460,372 624 km,26/07/2023,Gazoil,Iveco,450,FRANCE,Prix sur demande,GLOBAL TRUCKS, Yvelines,https://photo.static-viamobilis.com/31/1/10990677-photo-tracteur_th.jpg,8.03 Tonnes,19.2 Tonnes,4x2,479,Neuf
EE858RQ,Ensemble routier benne standard Volvo F6 460 + SCHMITZ CARGOBULL SKI24 (LOCATION / RENT) FH,667 949 km,02/04/2019,Gazoil,Volvo,18.440 XXL,FRANCE,Prix sur demande,SYLTRAILER, PyrénéesOrientales,https://photo.static-viamobilis.com/34/1/11035814_th.jpg,7.09 Tonnes,19 Tonnes,4x2,530,Occasion
CG040NZ,Tracteur Volvo FH VOLVO 500 TC,246 174 km,17/01/2023,Gazoil,Volvo,510,FRANCE,Prix sur demande,VOLVO TRUCK CENTER NORD PICARDIE R, PasdeCalais,https://photo.static-viamobilis.com/31/1/11091640_th.jpg,6.73 Tonnes,38 Tonnes,4x2,460,Occasion
71845,Ensemble routier benne TP Mercedes Actros 1845,557 440 km,24/09/2020,Gazoil,Mercedes,460,FRANCE,Prix sur demande,ALTIFRANCE EVENEMENTS, Essonne,https://photo.static-viamobilis.com/34/1/11075957-photo-ensemble_routier_th.jpg,8.36 Tonnes,19 Tonnes,4x2,530,Occasion
71847,Tracteur Volvo FH 500 Globetrotter,560 620 km,01/02/2024,Gazoil,Volvo,18.500,FRANCE,Prix sur demande,VOLVO TRUCK CENTER RHONE ALPES H, Rhône,https://photo.static-viamobilis.com/31/1/11131589-photo-tracteur_th.jpg,3.79 Tonnes,90 Tonnes,4x2,580,Occasion
V6435,Tracteur Renault T-Series 480 T4X2 E6,472 970 km,01/09/2020,Gazoil,Renault,1848 LS,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND LYON CORBAS, Rhône,https://photo.static-viamobilis.com/31/1/11129322-photo-tracteur_th.jpg,7.86 Tonnes,19 Tonnes,6x4,450,Occasion
CV939JJ,Tracteur Renault T-Series 480.19 DTI 13,450 000 km,20/05/2022,Gazoil,Renault,18.440,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND LYON CORBAS, Rhône,https://photo.static-viamobilis.com/31/1/11129491-photo-tracteur_th.jpg,10.2 Tonnes,19 Tonnes,4x2,450,Occasion
DC245QX,Tracteur Renault T-Series 480,577 183 km,12/09/2022,Gazoil,Renault,580,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS MASSY, Essonne,https://photo.static-viamobilis.com/31/1/11087164-photo-tracteur_th.jpg,8.07 Tonnes,19 Tonnes,4x2,440,Occasion
CS007WC,Tracteur Renault T-Series 480,383 949 km,30/08/2022,Gazoil,Renault,510,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS MASSY, Essonne,https://photo.static-viamobilis.com/31/1/11157854-photo-tracteur_th.jpg,8.16 Tonnes,19 Tonnes,4x2,430,Occasion
DT772LP,Tracteur MAN TGX 18.470 4x2 | Leasing from €1996/month,380 000 km,22/01/2020,Gazoil,MAN,18.510,FRANCE,Prix sur demande,SPARDEX, Nord,https://photo.static-viamobilis.com/31/1/10442727_th.jpg,8.98 Tonnes,19.05 Tonnes,4x2,510,Occasion
RENAULT T480 COMFORT Kit Hydraulique,Tracteur Iveco X-WAY 480,398 000 km,26/06/2019,Gazoil,Iveco,560,FRANCE,Prix sur demande,DPL 21, Côted'Or,https://photo.static-viamobilis.com/31/1/10809858_th.jpg,8.75 Tonnes,19 Tonnes,4x4,480,Occasion - Accidenté
FV934NC,Tracteur Renault T-High 520 T4X2 E6,375 000 km,20/05/2021,Gazoil,Renault,1848,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10204147-photo-tracteur_th.jpg,8.35 Tonnes,19 Tonnes,6x4,480,Occasion
SCANIA G490 CA4X2MSA KIT HYDRAULIQUE,Tracteur Renault T-Series 480,302 000 km,17/03/2021,Gazoil,Renault,460,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10086071-photo-tracteur_th.jpg,8.18 Tonnes,19 Tonnes,4x2,490,Occasion
E65426,Tracteur Renault T-Series 480,36 944 km,11/04/2019,Gazoil,Renault,460,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10237283-photo-tracteur_th.jpg,7.6 Tonnes,19 Tonnes,4x2,500,Occasion
1698089,Tracteur Renault T-Series 480 T4X2 E6,698 625 km,09/10/2019,Gazoil,Renault,460,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/9991998-photo-tracteur_th.jpg,7.48 Tonnes,19 Tonnes,4x2,500,Occasion
1725406,Tracteur Renault T-Series 520,173 400 km,21/06/2021,Gazoil,Renault,490,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10218794-photo-tracteur_th.jpg,9.08 Tonnes,18 Tonnes,4x2,510,Occasion
1725402,Tracteur Renault T-Series 480 T4X2 E6,695 349 km,14/09/2021,Gazoil,Renault,460,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10480544-photo-tracteur_th.jpg,9.31 Tonnes,19 Tonnes,4x2,500,Occasion
FC2133,Tracteur Renault T-High 520 T4X2 E6,961 251 km,06/05/2021,Gazoil,Renault,1846 LS,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10217179-photo-tracteur_th.jpg,9.59 Tonnes,44.15 Tonnes,4x2,510,Occasion
FC3009,Tracteur Renault T-Series 480,562 701 km,30/09/2022,Gazoil,Renault,490,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10186750-photo-tracteur_th.jpg,8.11 Tonnes,44 Tonnes,4x2,450,Occasion
S27V546730I241291,Tracteur Renault T-Series 480 T4X2 E6,259 798 km,12/05/2020,Gazoil,Renault,480,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10373689-photo-tracteur_th.jpg,8.42 Tonnes,19 Tonnes,6x4,480,Occasion
1727364,Tracteur Renault T-Series 480,1 001 048 km,12/12/2019,Gazoil,Renault,18.520,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10237294-photo-tracteur_th.jpg,8.31 Tonnes,19 Tonnes,4x2,490,Occasion
MAN tracteur TGX 18.470,Tracteur Renault T-Series 480,796 026 km,10/10/2019,Gazoil,Renault,500 Globetrotter XL,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10085779-photo-tracteur_th.jpg,7.61 Tonnes,19 Tonnes,4x2,490,Occasion
FC3053,Tracteur Renault T-Series 480,555 000 km,01/12/2020,Gazoil,Renault,520 T4X2 E6,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10233293-photo-tracteur_th.jpg,7.91 Tonnes,19 Tonnes,4x2,33,Occasion
FC3102,Tracteur Renault T-Series 480,1 022 000 km,02/03/2020,Gazoil,Renault,500 Globetrotter,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/9666859-photo-tracteur_th.jpg,9.08 Tonnes,19.5 Tonnes,4x2,500,Occasion
FC2760,Tracteur Renault T-Series 520,1 200 000 km,21/09/2021,Gazoil,Renault,520 T4X2 E6,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10480564-photo-tracteur_th.jpg,7.3 Tonnes,19 Tonnes,4x2,500,Occasion
EL490JT,Tracteur Renault T-Series 520 T4X2 E6,672 000 km,17/06/2020,Gazoil,Renault,510,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/9828816-photo-tracteur_th.jpg,8.19 Tonnes,26 Tonnes,4x2,460,Occasion
DC 211 ZP,Tracteur produits dangereux / adr Renault T-Series 480,790 000 km,05/04/2019,Gazoil,Renault,510,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10217222-photo-tracteur_th.jpg,7.11 Tonnes,26 Tonnes,4x2,450,Occasion
363493,Tracteur Renault T-Series 480 T4X2 E6,1 241 000 km,04/01/2019,Gazoil,Renault,510,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10373467-photo-tracteur_th.jpg,8.47 Tonnes,19 Tonnes,4x2,460,Occasion
538569,Tracteur Renault T-Series 480,945 000 km,02/08/2021,Gazoil,Renault,1851 LS,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10218793-photo-tracteur_th.jpg,8.05 Tonnes,19 Tonnes,4x2,460,Occasion
IVECO S-WAY 570 6x2 monte jumelée,Tracteur Renault T-Series 480,729 000 km,01/02/2019,Essence,Renault,480,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/10204230-photo-tracteur_th.jpg,8 Tonnes,19 Tonnes,4x2,510,Occasion
727N,Tracteur Renault T-Series 480 T4X2 E6,537 000 km,07/06/2021,Gazoil,Renault,460 eev,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/11129760-photo-tracteur_th.jpg,7.37 Tonnes,19 Tonnes,4x2,380,Occasion
230291,Tracteur Renault T-Series 520 T4X2 E6,548 706 km,06/12/2022,Gazoil,Renault,28.440,FRANCE,Prix sur demande,RENAULT TRUCKS GRAND PARIS ARGENTEUIL, Vald'Oise,https://photo.static-viamobilis.com/31/1/11129497-photo-tracteur_th.jpg,7.61 Tonnes,19 Tonnes,4x2,480,Occasion
ED496ZS,Tracteur Volvo FH volvo,865 848 km,19/01/2024,Gazoil,Volvo,480 T4X2 E6,FRANCE,Prix sur demande,VOLVO TRUCK CENTER NORD PICARDIE R, PasdeCalais,https://photo.static-viamobilis.com/31/1/11169190_th.jpg,5.7 Tonnes,19 Tonnes,4x2,420,Occasion
FA568,Tracteur Volvo FH 500,850 000 km,23/04/2025,Gazoil,Volvo,460,FRANCE,Prix sur demande,EURO EST SERVICES PLUS SARL, BasRhin,https://photo.static-viamobilis.com/31/1/11049429-photo-tracteur_th.jpg,9.03 Tonnes,19 Tonnes,4x2,490,Occasion
d26-999,Tracteur surbaissé Mercedes Sprinter,576 000 km,06/08/2020,Gazoil,Mercedes,1851 LS,FRANCE,Prix sur demande,Cotiere auto, Ain,https://photo.static-viamobilis.com/31/1/11143226-photo-tracteur_th.jpg,8.66 Tonnes,18 Tonnes,4x2,490,Occasion
240155,Tracteur produits dangereux / adr Renault neuf K-Series 420,875 000 km,01/06/2025,Gazoil,Renault,1845 LS,FRANCE,Prix sur demande,SODEXIM, Nord,https://photo.static-viamobilis.com/31/1/11159447-photo-tracteur_th.jpg,10.1 Tonnes,19 Tonnes,4x4,660,Neuf
276,Tracteur Renault T-Series,740 068 km,01/08/2018,Gazoil,Renault,480 FT,FRANCE,Prix sur demande,RENAULT TRUCKS VITROLLES, BouchesduRhône,https://photo.static-viamobilis.com/31/1/11159222_th.jpg,7.42 Tonnes,26 Tonnes,4x2,34,Occasion
DR141TT,Tracteur Mercedes Actros 1845LS Tracteur,93 000 km,22/10/2013,Gazoil,Mercedes,1843 LS,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/8096651_th.jpg,12 Tonnes,19 Tonnes,4x2,460,Occasion
DQ889WL,Tracteur Renault T 460 Hydraulique,253 440 km,10/02/2015,Gazoil,Renault,480,FRANCE,Prix sur demande,Garage POULALION, SeineetMarne,https://photo.static-viamobilis.com/31/1/10411142_th.jpg,7.8 Tonnes,19 Tonnes,4x2,490,Occasion
EV960MP,Tracteur Volvo FH 460,261 465 km,04/02/2018,Gazoil,Volvo,28.510,FRANCE,Prix sur demande,DL TRUCKS, PuydeDôme,https://photo.static-viamobilis.com/31/1/11141385-photo-tracteur_th.jpg,8.22 Tonnes,21 Tonnes,4x2,460,Occasion
FA406DZ,Tracteur Volvo FH 540,261 200 km,25/06/2018,Gazoil,Volvo,28.510,FRANCE,Prix sur demande,JAD HOC,,https://photo.static-viamobilis.com/31/1/11168860-photo-tracteur_th.jpg,7.01 Tonnes,19 Tonnes,4x2,520,Occasion
CR261HT,Tracteur Renault 460 DXI Gamme T,53 200 km,08/09/2014,Gazoil,Renault,18.500,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/10721998_th.jpg,8.98 Tonnes,27 Tonnes,6x4,450,Occasion
EZ952QV,Tracteur MAN TGX 18.460,53 500 km,10/04/2017,Gazoil,MAN,450,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/9860482_th.jpg,8.09 Tonnes,26 Tonnes,4x2,460,Occasion
BV683CT,Tracteur DAF XF105 460,35 900 km,03/02/2016,Gazoil,DAF,580,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/10210946_th.jpg,8.09 Tonnes,19.12 Tonnes,4x2,500,Occasion
DY526WG,Tracteur DAF 480 XF,522 000 km,20/02/2020,Gazoil,DAF,520,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/10452588_th.jpg,6.88 Tonnes,18 Tonnes,4x4,34,Occasion
vs_20240909.08,Tracteur Renault T-Series 480 T-Series,240 000 km,09/09/2014,Gazoil,Renault,18.430,FRANCE,Prix sur demande,GUAINVILLE INTERNATIONAL, Yvelines,https://photo.static-viamobilis.com/31/1/9440301_th.jpg,7.2 Tonnes,19 Tonnes,4x2,580,Occasion
vs_20240909.07,Tracteur convoi exceptionnel MAN TGA 33.480,250 103 km,11/10/2005,Gazoil,MAN,430 DXI,FRANCE,Prix sur demande,LM, MaineetLoire,https://photo.static-viamobilis.com/31/1/10970531-photo-tracteur_th.jpg,8.58 Tonnes,18 Tonnes,4x2,449,Occasion
vs_20240912.05,Tracteur MAN TGX 18.640,429 214 km,30/01/2018,Gazoil,MAN,18.480,FRANCE,Prix sur demande,Truck Agence, Côted'Or,https://photo.static-viamobilis.com/31/1/11039482_th.jpg,7.64 Tonnes,18 Tonnes,4x2,500,Occasion
vs_20241104.07,Tracteur DAF XF,381 099 km,05/04/2022,Gazoil,DAF,450,FRANCE,Prix sur demande,Truck Agence, Côted'Or,https://photo.static-viamobilis.com/31/1/11077502_th.jpg,15.6 Tonnes,19 Tonnes,4x2,470,Occasion
GN443,Tracteur Scania R 560,602 000 km,20/05/2009,Gazoil,Scania,440E47,FRANCE,Prix sur demande,BAB BV, PuydeDôme,https://photo.static-viamobilis.com/31/1/11168809-photo-tracteur_th.jpg,8.43 Tonnes,20.5 Tonnes,4x2,500,Occasion
9111,Tracteur Mercedes Actros 1846 LS,542 026 km,13/03/2018,Gazoil,Mercedes,490,FRANCE,Prix sur demande,TRANSPORTS ARJOUN, Ardèche,https://photo.static-viamobilis.com/31/1/10845022-photo-tracteur_th.jpg,10.42 Tonnes,20.5 Tonnes,4x2,520,Occasion
GP599,Tracteur DAF 480 CF FT 4X2,3 000 km,11/06/2019,Hybride,DAF,460,FRANCE,Prix sur demande,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11168798_th.jpg,8.42 Tonnes,26.5 Tonnes,4x2,440,Occasion
0873,Tracteur Renault T-Series 520.19 DTI 13,459 800 km,06/10/2023,Gazoil,Renault,450,FRANCE,Prix sur demande,Groupe Brochard, Cher,https://photo.static-viamobilis.com/31/1/11168634-photo-tracteur_th.jpg,7.12 Tonnes,20.5 Tonnes,4x2,490,Occasion
AB775EZ,Tracteur Volvo FH 500 Globetrotter,384 560 km,17/02/2022,Gazoil,Volvo,500 Globetrotter XL,FRANCE,Prix sur demande,VOLVO TRUCK CENTER RHONE ALPES H, Rhône,https://photo.static-viamobilis.com/31/1/11168635-photo-tracteur_th.jpg,7.28 Tonnes,20.5 Tonnes,4x2,420,Occasion
9104,Tracteur DAF XF 480 FT,667 906 km,22/07/2022,Gazoil,DAF,520,FRANCE,Prix sur demande,TURBO TRUCKS LILLE, Nord,https://photo.static-viamobilis.com/31/1/10949590-photo-tracteur_th.jpg,0.69 Tonnes,27 Tonnes,4x2,483,Occasion
13579,Tracteur Mercedes Actros ACTROS 1845 BIG SPACE,475 433 km,18/05/2022,Gazoil,Mercedes,460,FRANCE,Prix sur demande,GORRIAS OCCASION, PasdeCalais,https://photo.static-viamobilis.com/31/1/11076964_th.jpg,7.44 Tonnes,18 Tonnes,4x2,480,Occasion
EF 235 TX,Tracteur DAF 480 XF,476 950 km,14/01/2020,Gazoil,DAF,460,FRANCE,Prix sur demande,GARAGE TONON, Moselle,https://photo.static-viamobilis.com/31/1/9745084_th.jpg,8.5 Tonnes,18 Tonnes,4x2,520,Occasion
EL 057 CD,Tracteur Iveco Stralis 460,895 807 km,19/07/2018,Gazoil,Iveco,440,FRANCE,Prix sur demande,GARAGE TONON, Moselle,https://photo.static-viamobilis.com/31/1/10738305_th.jpg,8.6 Tonnes,19 Tonnes,4x2,470,Occasion
GC 717 PF,Tracteur MAN TGX 18.480 XLX,921 000 km,10/02/2017,Gazoil,MAN,480,FRANCE,Prix sur demande,EASY-TRANS-LAVAURE, Charente,https://photo.static-viamobilis.com/31/1/11043760-photo-tracteur_th.jpg,14.2 Tonnes,19 Tonnes,4x2,480,Occasion
FC3115,Tracteur Volvo FH16 660,540 000 km,30/03/2009,Gazoil,Volvo,460,FRANCE,Prix sur demande,RFCN, Marne,https://photo.static-viamobilis.com/31/1/11168454-photo-tracteur_th.jpg,8.08 Tonnes,26 Tonnes,4x2,500,Occasion
FC3073,Tracteur Volvo FH 500,580 000 km,15/11/2012,Gazoil,Volvo,530 FT,FRANCE,Prix sur demande,RFCN, Marne,https://photo.static-viamobilis.com/31/1/11168373-photo-tracteur_th.jpg,7.74 Tonnes,19 Tonnes,4x2,460,Occasion
FA855GG,Tracteur DAF 480 XF FT 4X2,395 000 km,13/10/2020,Gazoil,DAF,1853,FRANCE,Prix sur demande,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11168582_th.jpg,7.65 Tonnes,20.5 Tonnes,4x2,480,Occasion
FK868JB,Tracteur DAF XG 480,207 472 km,19/04/2023,Gazoil,DAF,1848,FRANCE,Prix sur demande,TURBO TRUCKS LILLE, Nord,https://photo.static-viamobilis.com/31/1/11083238-photo-tracteur_th.jpg,7.87 Tonnes,19 Tonnes,4x2,460,Occasion
FA208DZ,Tracteur MAN TGX,88 272 km,28/07/2016,Gazoil,MAN,1848,FRANCE,Prix sur demande,RFCN, Marne,https://photo.static-viamobilis.com/31/1/11168363-photo-tracteur_th.jpg,7.28 Tonnes,19.5 Tonnes,4x2,460,Occasion
DZ326WA,Tracteur MAN TGS 18.360,770 656 km,15/05/2014,Gazoil,MAN,420,FRANCE,Prix sur demande,AB MAT, SeineetMarne,https://photo.static-viamobilis.com/31/1/11168477_th.jpg,8.55 Tonnes,18 Tonnes,4x2,460,Occasion
DK368AC,Tracteur Volvo FM 430,757 864 km,02/12/2008,Gazoil,Volvo,460,FRANCE,Prix sur demande,CNC, Ain,https://photo.static-viamobilis.com/31/1/10108952-photo-tracteur_th.jpg,7.21 Tonnes,19 Tonnes,4x2,480,Occasion
DEPOT CLIENT,Tracteur Mercedes E Actros 1840 VENTE EXPORT,757 637 km,28/12/2001,Gazoil,Mercedes,480 T4X2 E6,FRANCE,Prix sur demande,SYLTRAILER, PyrénéesOrientales,https://photo.static-viamobilis.com/31/1/11163234_th.jpg,8.26 Tonnes,19.5 Tonnes,4x2,500,Occasion
V7349,Tracteur Scania R 540,415 000 km,15/12/2020,Gazoil,Scania,AS440S46TP- LNG,FRANCE,Prix sur demande,MAC CARGO EXPRESS, BasRhin,https://photo.static-viamobilis.com/31/1/11167953-photo-tracteur_th.jpg,7.16 Tonnes,19.5 Tonnes,4x2,459,Occasion
1715403,Tracteur Scania R 490,494 000 km,07/10/2016,Gazoil,Scania,510,FRANCE,Prix sur demande,T.L.H., Manche,https://photo.static-viamobilis.com/31/1/11142606-photo-tracteur_th.jpg,8.74 Tonnes,19.5 Tonnes,4x4,480,Occasion
FC3086,Tracteur Mercedes Actros 1863,670 000 km,25/10/2021,Gazoil,Mercedes,460,FRANCE,Prix sur demande,LAFONTAINE, HauteSavoie,https://photo.static-viamobilis.com/31/1/11167936-photo-tracteur_th.jpg,8.04 Tonnes,19.5 Tonnes,4x2,500,Occasion
DG196DX,Tracteur MAN TGX 18.500 XLX,452 000 km,09/01/2019,Gazoil,MAN,510,FRANCE,Prix sur demande,GARAGE COMMANDEUR, Oise,https://photo.static-viamobilis.com/31/1/11168235-photo-tracteur_th.jpg,7.38 Tonnes,19.5 Tonnes,6x2,480,Occasion
DE629CQ,Tracteur MAN TGX 18.480 XLX,601 475 km,19/10/2016,Gazoil,MAN,510,FRANCE,Prix sur demande,GARAGE COMMANDEUR, Oise,https://photo.static-viamobilis.com/31/1/11168234-photo-tracteur_th.jpg,9.08 Tonnes,19.5 Tonnes,6x4,530,Occasion
T480BLEU,Tracteur MAN TGX 18.510 XLX,1 341 392 km,29/09/2021,Gazoil,MAN,510,FRANCE,Prix sur demande,GARAGE COMMANDEUR, Oise,https://photo.static-viamobilis.com/31/1/11168232-photo-tracteur_th.jpg,7.95 Tonnes,19.5 Tonnes,4x2,460,Occasion
DV874SY,Tracteur MAN TGX 18.520,1 180 000 km,07/01/2025,Gazoil,MAN,490,FRANCE,Prix sur demande,GARAGE COMMANDEUR, Oise,https://photo.static-viamobilis.com/31/1/11168226-photo-tracteur_th.jpg,7.89 Tonnes,19.5 Tonnes,4x2,440,Occasion
409476 - 13,Tracteur Renault C-Series 460.26 DTI 11,704 000 km,27/02/2015,Gazoil,Renault,440,FRANCE,Prix sur demande,BAB BV, PuydeDôme,https://photo.static-viamobilis.com/31/1/11167932-photo-tracteur_th.jpg,8.31 Tonnes,19.5 Tonnes,6x4,450,Occasion
DW095RY,Tracteur Scania R 620,1 070 000 km,23/12/2013,Gazoil,Scania,18.480,FRANCE,Prix sur demande,BAB BV, PuydeDôme,https://photo.static-viamobilis.com/31/1/11167913-photo-tracteur_th.jpg,8.39 Tonnes,19.5 Tonnes,4x2,480,Occasion
BJ 022 AS,Tracteur DAF XF 480,609 000 km,29/03/2019,Gazoil,DAF,540,FRANCE,Prix sur demande,BAB BV, PuydeDôme,https://photo.static-viamobilis.com/31/1/11167881-photo-tracteur_th.jpg,8.89 Tonnes,19.5 Tonnes,4x2,480,Occasion
EQ148TE,Médical DAF CF75,794 000 km,06/08/2004,Gazoil,DAF,480,BELGIQUE,Prix sur demande,Auto Belge  Transit, Région de BruxellesCapitale,https://photo.static-viamobilis.com/34/1/9822860-photo-ensemble_routier_th.jpg,9.9 Tonnes,19.5 Tonnes,6x4,500,Occasion
71579,Tracteur MAN TGX 18.640,560 000 km,21/01/2021,Gazoil,MAN,500,FRANCE,Prix sur demande,SARL SERRES, Aude,https://photo.static-viamobilis.com/31/1/10880829-photo-tracteur_th.jpg,7.25 Tonnes,19.5 Tonnes,4x2,440,Occasion
71569,Ensemble routier frigo mono température Iveco Stralis NP400,870 000 km,10/06/2017,Gazoil,Iveco,480,FRANCE,Prix sur demande,LNVA TRUCKS, Loire,https://photo.static-viamobilis.com/34/1/11003991-photo-ensemble_routier_th.jpg,8.35 Tonnes,19.5 Tonnes,4x2,460,Occasion
71560,Tracteur Renault T-Series 460,525 000 km,10/06/2017,Gazoil,Renault,480 T4X2 E6,FRANCE,Prix sur demande,LNVA TRUCKS, Loire,https://photo.static-viamobilis.com/31/1/11136807-photo-tracteur_th.jpg,7.36 Tonnes,19.5 Tonnes,4x2,420,Occasion
A3D64CB1,Tracteur Renault T-High 480,645 000 km,10/10/2017,Gazoil,Renault,500,FRANCE,Prix sur demande,LNVA TRUCKS, Loire,https://photo.static-viamobilis.com/31/1/11144660-photo-tracteur_th.jpg,7.55 Tonnes,19.5 Tonnes,4x2,500,Occasion
71551,Tracteur Scania R 410,146 750 km,07/03/2018,Gazoil,Scania,500,FRANCE,Prix sur demande,C.E.A.P.L, HauteVienne,https://photo.static-viamobilis.com/31/1/10858156-photo-tracteur_th.jpg,7.43 Tonnes,20.5 Tonnes,4x2,500,Occasion
GK695,Tracteur Iveco Stralis 450 EEV,846 714 km,10/04/2012,Gazoil,Iveco,510,FRANCE,Prix sur demande,C.E.A.P.L, HauteVienne,https://photo.static-viamobilis.com/31/1/10453683-photo-tracteur_th.jpg,13.84 Tonnes,19.5 Tonnes,4x2,460,Occasion
87,Tracteur Renault T-High 480 DE13 T-High,327 400 km,01/05/2023,Gazoil,Renault,1853 LS,FRANCE,Prix sur demande,Truck Agence Bourgogne, Côted'Or,https://photo.static-viamobilis.com/31/1/11161084_th.jpg,7.43 Tonnes,19.5 Tonnes,4x2,480,Occasion
D26-990,Tracteur DAF XF460,470 853 km,15/12/2015,Gazoil,DAF,420,FRANCE,Prix sur demande,Truck Agence Bourgogne, Côted'Or,https://photo.static-viamobilis.com/31/1/11137542_th.jpg,7.65 Tonnes,19.5 Tonnes,4x2,370,Occasion
011173,Tracteur produits dangereux / adr Mercedes Actros 1845,404 852 km,16/12/2015,Gazoil,Mercedes,500 Globetrotter,FRANCE,Prix sur demande,GPVI 17, CharenteMaritime,https://photo.static-viamobilis.com/31/1/11101136-photo-tracteur_th.jpg,7.65 Tonnes,19.5 Tonnes,4x2,450,Occasion
